oracle_joint,oracle_dec,oracle_delta,oracle_pct,est_joint,est_dec,est_delta,est_pct,pehe_joint,pehe_dec,beta,seed
70.20915616348292,62.164056697440586,8.04509946604233,11.458761087099829,44.69347623666064,43.71091465489557,0.9825615817650757,2.198445197151864,14.193724038848197,10.8896386968299,0.8,13
70.2501614159702,61.8260822073101,8.424079208660096,11.991544273868419,45.07527516150354,43.71111697300154,1.364158188502003,3.026400135360815,14.40624617126678,11.148535887450025,0.8,14
69.86993932560979,61.39379549730997,8.476143828299818,12.131317001434711,44.45793775129967,43.274461057859206,1.1834766934404612,2.6620143742629265,14.349331358087433,11.100720438446487,0.8,15
70.54760640437158,62.485571032248416,8.062035372123162,11.427794340622146,45.33744620854421,43.92482494310615,1.4126212654380552,3.115793639854014,14.516141964142564,11.278422408587849,0.8,16
69.99857213434434,61.57740717232162,8.421164962022722,12.0304810587571,44.789485188714615,43.331371551801844,1.4581136369127705,3.255482019427551,14.415455028182231,11.167431474248676,0.8,17
70.30643486726866,62.011304126954016,8.295130740314647,11.798537012970439,44.9878990313573,43.24272397624224,1.7451750551150624,3.879209949099083,14.454040458794482,11.217012951440712,0.8,18
70.2699685804127,61.6157862535628,8.654182326849892,12.315620031829914,44.51947726368834,43.538271632163784,0.9812056315245528,2.2039918072552456,14.4828770672711,11.234049633016697,0.8,19
65.45220082278598,57.593326466563774,7.858874356222209,12.007043701250588,53.70673919714427,52.44614079207234,1.2605984050719314,2.3471884979733804,14.31249157069334,11.04086422157271,1.0,0
65.14814080261684,57.13752309683986,8.01061770577698,12.296003549889813,53.38311220933464,52.18470895542572,1.1984032539089213,2.244910804768267,14.585332160000467,11.371262771217271,1.0,1
65.56701050909531,57.60077884403861,7.9662316650567035,12.14975580433341,53.490994603956636,52.31385376368198,1.177140840274653,2.2006336748645574,14.510341678238202,11.27248367918567,1.0,2
65.37976384685116,57.531541965104665,7.848221881746497,12.004053578612742,53.06350553797571,52.154280040420815,0.9092254975548926,1.7134667005823643,14.30750818864757,11.043297603728476,1.0,3
65.68624858947612,57.56598361766367,8.120264971812453,12.362199312922,53.62758627678532,52.587115907065176,1.040470369720147,1.9401775130247711,14.304011991871489,11.038196682386998,1.0,4
65.40151762714177,57.50564865209278,7.895868975048991,12.072913995763592,53.324601154785256,52.24972975612376,1.074871398661493,2.0157139019970636,14.354317051879248,11.066659310863509,1.0,5
65.99592127295278,57.876671907563264,8.119249365389521,12.30265326823621,53.62317534951023,52.858572830901295,0.7646025186089318,1.4258807197174224,14.404587538494612,11.142330670225308,1.0,6
65.7090057601927,57.731911158737496,7.9770946014551996,12.140032418947083,53.992008614412875,52.7671196284937,1.224888985919172,2.268648671077954,14.502526037554729,11.269221510167094,1.0,7
65.45347441660024,57.65725094783972,7.796223468760523,11.911091868307686,53.46870273484156,52.11883960200988,1.349863132831679,2.524585530952248,14.21467166471088,10.907748219516963,1.0,8
65.4203128251947,57.63684050573965,7.783472319455051,11.897638490743317,53.517876012615005,52.35221249385529,1.1656635187597146,2.1780825503705517,14.295826357571338,11.00280841800704,1.0,9
65.37873874580305,57.44837515050402,7.930363595299028,12.129881590608251,53.55004149486636,52.479929505684076,1.070111989182287,1.9983401680181228,14.252925105426131,10.972675310311104,1.0,10
