bootstrap,lambda,n_train_draws,n_train_unique,n_oob,irc_joint_week,irc_decoupled_week,delta_week,delta_year
403,0.5,480,363,438,0.5865910899483384,0.008165602652315064,0.5784254872960233,30.07812533939321
403,0.75,480,363,438,0.8711675480390676,-0.024768576634898995,0.8959361246739668,46.58867848304627
403,1.0,480,363,438,1.0778429371109817,0.0115215848624559,1.0663213522485258,55.44871031692334
404,0.0,480,355,446,0.22834399391326002,0.07957382317770496,0.14877017073555504,7.736048878248862
404,0.25,480,355,446,0.3763629475428478,-0.018642311186742568,0.3950052587295904,20.540273453938703
404,0.5,480,355,446,0.602182177857588,-0.06623106554368337,0.6684132434012714,34.757488656866116
404,0.75,480,355,446,0.7372271338270449,-0.05076893446492434,0.7879960682919693,40.97579555118241
404,1.0,480,355,446,0.9613993949427181,-0.028173155112677366,0.9895725500553955,51.45777260288057
405,0.0,480,351,450,0.07348506088279574,0.04512627052447298,0.02835879035832277,1.474657098632784
405,0.25,480,351,450,0.3901363277020539,-0.00953734817996498,0.39967367588201885,20.78303114586498
405,0.5,480,351,450,0.5933766353477568,-0.09073083427422919,0.684107469621986,35.57358842034327
405,0.75,480,351,450,0.778483005411433,-0.03175377178411489,0.810236777195548,42.132312414168496
405,1.0,480,351,450,1.007173187263065,-0.07052485987356362,1.0776980471366284,56.040298451104675
406,0.0,480,368,433,0.1608738217813055,0.07000533407365064,0.09086848770765486,4.725161360798053
406,0.25,480,368,433,0.4280626985771805,0.012034860410001073,0.41602783816717936,21.63344758469333
406,0.5,480,368,433,0.7169229906612153,0.005014247089067019,0.7119087435721483,37.01925466575171
406,0.75,480,368,433,0.8912722900938523,0.057560237315619746,0.8337120527782327,43.353026744468096
406,1.0,480,368,433,1.1343194794593012,-0.030099569111532033,1.1644190485708332,60.54979052568333
407,0.0,480,362,439,0.14649702945402454,0.0019321459258847297,0.14456488352813981,7.51737394346327
407,0.25,480,362,439,0.4379102731406609,0.012846272899860461,0.4250640002408004,22.10332801252162
407,0.5,480,362,439,0.6042117961199702,0.06854669687399534,0.5356650992459749,27.8545851607907
407,0.75,480,362,439,0.8080677052329116,0.03855726945234787,0.7695104357805637,40.01454266058931
407,1.0,480,362,439,1.0577704141904474,0.035432861118228444,1.0223375530722192,53.161552759755395
408,0.0,480,369,432,0.168685831819044,0.06080217237305982,0.1078836594459842,5.609950291191178
408,0.25,480,369,432,0.4255740886058652,0.00020779163660982183,0.4253662969692554,22.11904744240128
408,0.5,480,369,432,0.605186915610413,-0.03964790923400056,0.6448348248444137,33.53141089190951
408,0.75,480,369,432,0.7720548612318541,0.01441006209664564,0.7576447991352085,39.39752955503084
408,1.0,480,369,432,0.9761831714838662,0.017241986242745432,0.9589411852411208,49.86494163253828
409,0.0,480,370,431,0.13088142172688635,0.019124194461909827,0.1117572272649765,5.811375817778778
409,0.25,480,370,431,0.2719627949999192,-0.04428574719054925,0.31624854219046844,16.44492419390436
409,0.5,480,370,431,0.5546077333275621,-0.023682353950775652,0.5782900872783376,30.071084538473556
409,0.75,480,370,431,0.8003418753909384,0.11910387248343769,0.6812380029075006,35.42437615119003
409,1.0,480,370,431,1.0021609733668881,-0.06976970529216317,1.0719306786590512,55.74039529027066
410,0.0,480,366,435,0.2186371135548663,0.08021849619027806,0.1384186173645883,7.197768102958592
410,0.25,480,366,435,0.37473629789292934,-0.031499936598266755,0.4062362344911961,21.1242841935422
410,0.5,480,366,435,0.5765858851129088,-0.03177204321397385,0.6083579283268825,31.63461227299789
410,0.75,480,366,435,0.7519879219832549,-0.03913646447960889,0.7911243864628639,41.13846809606892
410,1.0,480,366,435,1.05680132580645,0.07840719531554129,0.9783941304909086,50.87649478552725
411,0.0,480,354,447,0.11600822077080844,0.018588093464784024,0.09742012730602442,5.06584661991327
411,0.25,480,354,447,0.38598669618539194,-0.03302374344903543,0.4190104396344273,21.78854286099022
411,0.5,480,354,447,0.5474973344731507,-0.13489855915948,0.6823958936326308,35.4845864688968
411,0.75,480,354,447,0.6860470130335312,-0.09187163744617292,0.7779186504797042,40.45176982494462
411,1.0,480,354,447,0.9437681075704577,0.033145085948797844,0.9106230216216598,47.35239712432631
412,0.0,480,365,436,0.12877834511003955,0.021965235870856515,0.10681310923918302,5.5542816804375175
412,0.25,480,365,436,0.3704878800987204,0.005395524707308335,0.36509235539141205,18.984802480353427
412,0.5,480,365,436,0.5907761842703458,-0.025279664402055726,0.6160558486724015,32.034904130964875
412,0.75,480,365,436,0.8052970721880736,0.05313478794736379,0.7521622842407096,39.112438780516904
412,1.0,480,365,436,0.9282357818185883,0.08467657506032812,0.8435592067582603,43.865078751429536
413,0.0,480,351,450,0.12540796461118295,0.050514299809840756,0.0748936648013422,3.8944705696697945
413,0.25,480,351,450,0.38339811954597774,-0.005920213537346469,0.38931833308332425,20.244553320332862
413,0.5,480,351,450,0.5659844403710509,0.017378986447161737,0.5486054539238893,28.527483604042242
413,0.75,480,351,450,0.8681218432031287,0.06808834278843298,0.8000335004146958,41.60174202156418
413,1.0,480,351,450,0.9928189708117553,0.04173386342772627,0.9510851073840291,49.45642558396951
414,0.0,480,362,439,0.11699371663180666,0.07549310428162041,0.04150061235018626,2.1580318422096854
414,0.25,480,362,439,0.3563673680581683,0.04688773101932507,0.3094796370388432,16.092941126019845
414,0.5,480,362,439,0.5973789407703156,-0.0017189507798169431,0.5990978915501325,31.15309036060689
414,0.75,480,362,439,0.7764953289067035,-0.061191042194044566,0.8376863711007482,43.559691297238906
414,1.0,480,362,439,0.92096673650022,-0.16499453261297126,1.0859612691131912,56.46998599388594
415,0.0,480,371,430,0.1296699970573321,0.07185036292230665,0.057819634135025465,3.006620975021324
415,0.25,480,371,430,0.3248404608019902,0.009956876061062641,0.31488358474092754,16.373946406528233
415,0.5,480,371,430,0.5739718089543253,-0.021040830310563623,0.5950126392648889,30.940657241774222
415,0.75,480,371,430,0.7846357291690826,-0.0037244699483438416,0.7883601991174265,40.99473035410618
415,1.0,480,371,430,0.9920692120255694,0.06819622801206571,0.9238729840135037,48.041395168702195
416,0.0,480,366,435,0.08675722919238628,0.06190289178204181,0.02485433741034447,1.2924255453379125
416,0.25,480,366,435,0.44232971621798495,0.0026333233461038707,0.43969639287188106,22.864212429337815
416,0.5,480,366,435,0.600275071125255,-0.09160667509401929,0.6918817462192745,35.97785080340227
416,0.75,480,366,435,0.851844585090828,0.013358006344493065,0.838486578746335,43.60130209480942
416,1.0,480,366,435,1.0284478784647677,0.10792203627759406,0.9205258421871736,47.86734379373303
417,0.0,480,362,439,0.13987676951144948,0.01656872583591667,0.12330804367553279,6.412018271127705
417,0.25,480,362,439,0.3699939153905482,0.046138630749247754,0.3238552846413004,16.84047480134762
417,0.5,480,362,439,0.5571946983633177,0.10519892630018203,0.45199577206313574,23.50378014728306
417,0.75,480,362,439,0.8478762340563566,0.05519647753400269,0.7926797565223539,41.219347339162404
417,1.0,480,362,439,1.0359978027690062,0.10420699319487978,0.9317908095741263,48.45312209785457
418,0.0,480,366,435,0.15699247585631199,0.027114567854607186,0.1298779080017048,6.753651216088649
418,0.25,480,366,435,0.4146507190556806,0.013252925104311152,0.4013977939513695,20.872685285471213
418,0.5,480,366,435,0.49478296968747687,-0.04408445083424201,0.5388674205217189,28.021105867129382
418,0.75,480,366,435,0.710821465645834,-0.006705242689758729,0.7175267083355927,37.31138883345082
418,1.0,480,366,435,0.9775463847244197,-0.025172009851809035,1.0027183945762288,52.1413565179639
419,0.0,480,366,435,0.18890549537982312,0.06105170514171982,0.1278537902381033,6.648397092381372
419,0.25,480,366,435,0.41982823669651115,-0.03855689870120906,0.45838513539772013,23.836027040681447
419,0.5,480,366,435,0.5813977790056027,-0.07850288803133444,0.6599006670369371,34.31483468592073
419,0.75,480,366,435,0.8198598209514097,-0.026894941873240295,0.84675476282465,44.031247666881804
419,1.0,480,366,435,1.048316164610237,0.002170069905111607,1.0461460947051255,54.399596924666525
420,0.0,480,367,434,0.13344286027662555,0.032006248004440414,0.10143661227218516,5.274703838153628
420,0.25,480,367,434,0.3308221627267454,0.010740927468859619,0.32008123525788584,16.644224233410064
420,0.5,480,367,434,0.5182019243148086,-0.007833903836044993,0.5260358281508536,27.353863063844386
420,0.75,480,367,434,0.7499236098746832,-0.027415869487956917,0.77733947936264,40.421652926857284
420,1.0,480,367,434,1.0146915557555398,0.0011848709204049606,1.0135066848351348,52.702347611427015
421,0.0,480,362,439,0.13222321513257962,0.026389386293054883,0.10583382883952472,5.5033590996552855
421,0.25,480,362,439,0.38664430080671774,0.030778507745272392,0.3558657930614453,18.505021239195155
421,0.5,480,362,439,0.6120406928496204,0.01377336419228532,0.5982673286573349,31.109901090181413
421,0.75,480,362,439,0.7729328421292853,-0.049164536517094924,0.8220973786463802,42.74906368961177
421,1.0,480,362,439,1.0293977858424532,0.013463886841986922,1.0159338990004665,52.828562748024254
422,0.0,480,365,436,0.13353985037667115,0.08130853920903318,0.05223131116763796,2.7160281807171742
422,0.25,480,365,436,0.33526505075056995,-0.0534299532389085,0.3886950039894784,20.21214020745288
422,0.5,480,365,436,0.5460455274783912,-0.055814024796275896,0.6018595522746669,31.29669671828268
422,0.75,480,365,436,0.7913145969662325,0.019370841918982157,0.7719437550472503,40.141075262457015
422,1.0,480,365,436,0.9774524158914584,0.03388687158637944,0.9435655443050787,49.06540830386409
423,0.0,480,363,438,0.1640035621954038,0.03254809547115773,0.13145546672424607,6.835684269660796
423,0.25,480,363,438,0.38027068695615696,0.0016622414882275494,0.3786084454679294,19.687639164332328
423,0.5,480,363,438,0.5520443039245476,0.015475577360781116,0.5365687265637665,27.90157378131586
423,0.75,480,363,438,0.786010621046681,0.0454009098696809,0.7406097111770001,38.511704981204005
423,1.0,480,363,438,1.078127191185352,0.13483016123412264,0.9432970299512293,49.05144555746392
424,0.0,480,366,435,0.12462635596146673,0.015426406494610719,0.10919994946685602,5.678397372276513
424,0.25,480,366,435,0.36609459104395853,0.012461528825510609,0.353633062218448,18.388919235359296
424,0.5,480,366,435,0.6504322601227054,0.08301490286870561,0.5674173572539998,29.505702577207988
424,0.75,480,366,435,0.8389120400659932,0.07049703602961592,0.7684150040363773,39.95758020989162
424,1.0,480,366,435,1.0624411134114804,0.07731172176825768,0.9851293916432226,51.22672836544757
425,0.0,480,359,442,0.14043756092451443,0.049806510022228516,0.0906310509022859,4.712814646918867
425,0.25,480,359,442,0.33857175958899316,-0.04248177153583294,0.38105353112482615,19.81478361849096
425,0.5,480,359,442,0.5397916357057496,-0.08838528823118602,0.6281769239369356,32.66520004472065
425,0.75,480,359,442,0.7036252373061892,-0.02802222640951819,0.7316474637157073,38.04566811321678
425,1.0,480,359,442,1.062686277080788,0.08336967016050982,0.9793166069202784,50.92446355985448
426,0.0,480,358,443,0.1777107007459333,0.024238020491994725,0.15347268025393854,7.980579373204804
426,0.25,480,358,443,0.3393657521410004,-0.07549210066982721,0.41485785281082765,21.572608346163037
426,0.5,480,358,443,0.597446577817025,-0.026806795937254213,0.6242533737542793,32.46117543522252
426,0.75,480,358,443,0.8148040110370894,-0.10242244413795995,0.9172264551750494,47.69577566910257
426,1.0,480,358,443,1.0398961995616032,-0.08604632624441791,1.1259425258060212,58.5490113419131
427,0.0,480,366,435,0.2306957977887156,0.06654449127811568,0.1641513065105999,8.535867938551194
427,0.25,480,366,435,0.382782827192523,0.005234601898701572,0.3775482252938214,19.632507715278713
427,0.5,480,366,435,0.5751307504350118,-0.07908252725228665,0.6542132776872985,34.01909043973952
427,0.75,480,366,435,0.8016212640350137,0.031594777498340075,0.7700264865366736,40.041377299907026
427,1.0,480,366,435,0.9845680442948997,0.027449891025039152,0.9571181532698606,49.77014397003275
428,0.0,480,352,449,0.09745623573423177,0.09209283828232563,0.005363397451906145,0.27889666749911957
428,0.25,480,352,449,0.419768662120404,-0.03949803677707452,0.45926669889747845,23.88186834266888
428,0.5,480,352,449,0.605194262302217,-0.03200550709737062,0.6371997693995877,33.13438800877856
428,0.75,480,352,449,0.8433267682306453,0.0009962566828353098,0.8423305115478099,43.80118660048612
428,1.0,480,352,449,1.0616861683682068,-0.05805352093317779,1.1197396893013847,58.226463843672
429,0.0,480,369,432,0.2004441283751914,0.032631407126237674,0.16781272124895372,8.726261504945594
429,0.25,480,369,432,0.4344928327427124,0.06024426514929523,0.3742485675934172,19.460925514857692
429,0.5,480,369,432,0.6428936973772904,-0.009499003084788118,0.6523927004620785,33.924420424028085
429,0.75,480,369,432,0.8623232820161151,-0.11318182396363044,0.9755051059797457,50.726265510946774
429,1.0,480,369,432,1.069260804255146,0.059865970260627184,1.0093948339945187,52.48853136771497
430,0.0,480,355,446,0.19153220982735739,0.08205319123145925,0.10947901859589816,5.692908966986704
430,0.25,480,355,446,0.38766935048886264,0.03486282197722834,0.35280652851163424,18.34593948260498
430,0.5,480,355,446,0.6551498960128272,0.09720301735287198,0.5579468786599553,29.013237690317673
430,0.75,480,355,446,0.7589860116787108,0.06106144488987285,0.6979245667888381,36.29207747301958
430,1.0,480,355,446,0.9701175273779772,0.152604147686918,0.8175133796910591,42.510695743935074
431,0.0,480,356,445,0.20894576410872912,0.0418393516484598,0.1671064124602693,8.689533447934004
431,0.25,480,356,445,0.3817241016944932,0.002087992114301387,0.37963610958019184,19.741077698169974
431,0.5,480,356,445,0.5586140733178635,-0.05410373660768187,0.6127178099255454,31.86132611612836
431,0.75,480,356,445,0.7696007572821223,0.015608118659149923,0.7539926386229724,39.207617208394566
431,1.0,480,356,445,1.0296765606361475,0.08455899319450486,0.9451175674416429,49.14611350696543
432,0.0,480,372,429,0.13464245729203095,0.033324511369170966,0.10131794592285998,5.2685331879887185
432,0.25,480,372,429,0.34069120998396935,0.0020405510342012016,0.33865065894976815,17.609834265387942
432,0.5,480,372,429,0.6353427064047477,0.002722583108621093,0.6326201232961266,32.896246411398586
432,0.75,480,372,429,0.7750670771960558,0.10469017735899448,0.6703768998370614,34.85959879152719
432,1.0,480,372,429,1.0219299600669713,0.032694294685584775,0.9892356653813865,51.4402545998321
433,0.0,480,351,450,0.09603066130901652,0.0035396280998218387,0.09249103320919472,4.809533726878126
433,0.25,480,351,450,0.429867850918829,0.021592437290852466,0.40827541362797654,21.23032150865478
433,0.5,480,351,450,0.604907981214943,-0.04187120766702673,0.6467791888819698,33.63251782186243
433,0.75,480,351,450,0.837335478964683,-0.07468602103072798,0.9120214999954109,47.42511799976137
433,1.0,480,351,450,1.090303381390564,-0.014358300263544474,1.1046616816541084,57.44240744601363
434,0.0,480,342,459,0.1594898543581399,0.0651643987091174,0.09432545564902252,4.904923693749171
434,0.25,480,342,459,0.38054772155774724,0.037064764103694504,0.3434829574540526,17.861113787610737
434,0.5,480,342,459,0.5627680137117386,-0.018826255105927135,0.5815942688176657,30.242901978518617
434,0.75,480,342,459,0.8325385960692386,0.08224333358596592,0.7502952624832728,39.01535364913019
434,1.0,480,342,459,1.04801169294312,0.00020204844985519455,1.0478096444932647,54.486101513649764
435,0.0,480,363,438,0.13556536136516878,0.0037098313105364857,0.13185553005463227,6.856487562840878
435,0.25,480,363,438,0.3284813203787965,-0.03203296091159004,0.3605142812903865,18.746742627100097
435,0.5,480,363,438,0.5740240719776882,-0.003857940992767969,0.5778820129704563,30.049864674463727
435,0.75,480,363,438,0.7855740294076179,-0.04159680526854922,0.8271708346761671,43.01288340316069
435,1.0,480,363,438,1.0660288074374418,-0.03262907835848218,1.098657885795924,57.13021006138804
436,0.0,480,355,446,0.138491098526284,0.05859083832257502,0.079900260203709,4.154813530592868
436,0.25,480,355,446,0.4177342157823765,-0.026533124557228525,0.444267340339605,23.10190169765946
436,0.5,480,355,446,0.6294793178366668,0.09926001507843608,0.5302193027582308,27.571403743428004
436,0.75,480,355,446,0.8606887469346675,-0.04730086995879246,0.9079896168934599,47.21546007845991
436,1.0,480,355,446,1.057521235698006,0.12973542443924843,0.9277858112587577,48.2448621854554
437,0.0,480,368,433,0.14453138936418017,0.07540453680029545,0.0691268525638847,3.594596333322005
437,0.25,480,368,433,0.35740336657491834,-0.07630563465258958,0.4337090012275079,22.55286806383041
437,0.5,480,368,433,0.6050011477585372,-0.10980852673251175,0.7148096744910488,37.17010307353454
437,0.75,480,368,433,0.7319145663637452,-0.021626592021546445,0.7535411583852917,39.18414023603517
437,1.0,480,368,433,0.9541212008597901,-0.006151833164128821,0.9602730340239188,49.93419776924378
438,0.0,480,381,420,0.1747650023957562,0.06274572486415345,0.11201927753160273,5.825002431643342
438,0.25,480,381,420,0.41110328044595607,0.055885057058915534,0.35521822338704057,18.47134761612611
438,0.5,480,381,420,0.5737270310158958,0.00806274371732761,0.5656642872985682,29.414542939525546
438,0.75,480,381,420,0.784868419204525,-0.0305608398995295,0.8154292591040545,42.40232147341084
438,1.0,480,381,420,0.9883849086251354,-0.007094389575862811,0.9954792982009982,51.76492350645191
439,0.0,480,360,441,0.1625631883790902,0.029873769936755713,0.13268941844233448,6.899849759001393
439,0.25,480,360,441,0.4305321852899701,0.013632695809824453,0.41689948948014566,21.678773452967576
439,0.5,480,360,441,0.538934106184132,-0.08620278881116715,0.6251368949952992,32.50711853975556
439,0.75,480,360,441,0.7615026926110051,0.0075233394788794435,0.7539793531321257,39.20692636287054
439,1.0,480,360,441,1.0512320065115461,0.030573645172982805,1.0206583613385634,53.07423478960529
440,0.0,480,365,436,0.12453331591690094,0.025231821085282137,0.09930149483161883,5.16367773124418
440,0.25,480,365,436,0.4117330586034055,0.0006555105690437151,0.41107754803436175,21.37603249778681
440,0.5,480,365,436,0.5791074012960861,-0.05266522945506472,0.6317726307511508,32.85217679905984
440,0.75,480,365,436,0.8437578776992017,0.09741911424954652,0.7463387634496552,38.80961569938207
440,1.0,480,365,436,1.0231023905209715,0.17631467701059772,0.8467877135103739,44.03296110253944
441,0.0,480,358,443,0.06924001918660257,-0.04166870646741483,0.1109087256540174,5.7672537340089045
441,0.25,480,358,443,0.3659381456791703,-0.14740913333306138,0.5133472790122318,26.69405850863605
441,0.5,480,358,443,0.5294696446838123,0.0252311664849774,0.5042384781988349,26.220400866339418
441,0.75,480,358,443,0.7162736014321097,-0.014738408969924082,0.7310120104020337,38.01262454090575
441,1.0,480,358,443,0.9969435845234145,0.030316193154165248,0.9666273913692492,50.26462435120096
442,0.0,480,363,438,0.1232666801335164,0.0576223301377772,0.06564434999573919,3.4135061997784377
442,0.25,480,363,438,0.3475757662909314,-0.02043832199034142,0.3680140882812728,19.136732590626185
442,0.5,480,363,438,0.5914258250422489,-0.12457807653902409,0.7160039015812729,37.23220288222619
442,0.75,480,363,438,0.811430660221613,-0.08432080235665408,0.8957514625782671,46.57907605406989
442,1.0,480,363,438,1.0578697317913153,-0.02111620886205726,1.0789859406533726,56.107268913975375
443,0.0,480,365,436,0.12528828617742133,0.07096995125154762,0.0543183349258737,2.824553416145432
443,0.25,480,365,436,0.3153420228681003,0.014669521807874345,0.30067250106022597,15.63497005513175
443,0.5,480,365,436,0.6453623700910968,-0.012869901060396096,0.6582322711514929,34.22807809987763
443,0.75,480,365,436,0.8017575108453853,0.10353560856485172,0.6982219022805336,36.307538918587746
443,1.0,480,365,436,0.9087164039425666,-0.05879790821985003,0.9675143121624167,50.310744232445664
444,0.0,480,354,447,0.12817013122648158,0.010594285499388937,0.11757584572709266,6.113943977808819
444,0.25,480,354,447,0.3265085107246132,-0.04814083109648779,0.374649341821101,19.48176577469725
444,0.5,480,354,447,0.5739789474816245,-0.05264655499192363,0.6266255024735481,32.5845261286245
444,0.75,480,354,447,0.8568729467895324,-0.01783068870893409,0.8747036354984665,45.48458904592026
444,1.0,480,354,447,0.9676361617054271,0.025057744783625532,0.9425784169218016,49.01407767993368
445,0.0,480,347,454,0.11019444360746229,0.025771241734396412,0.0844232018730659,4.390006497399427
445,0.25,480,347,454,0.4261508816916983,-0.014511797221489035,0.44066267891318733,22.914459303485742
445,0.5,480,347,454,0.5629717558443345,-0.03521414844888912,0.5981859042932236,31.105667023247626
445,0.75,480,347,454,0.8216442797611818,0.04991611423852705,0.7717281655226547,40.12986460717804
445,1.0,480,347,454,1.0447834004928263,0.16803337228140783,0.8767500282114186,45.59100146699377
446,0.0,480,360,441,0.08602900958086625,-0.008826639214804564,0.09485564879567082,4.932493737374883
446,0.25,480,360,441,0.3975010228477834,-0.008643462708636024,0.40614448555641935,21.119513248933806
446,0.5,480,360,441,0.5965618904071066,-0.04107705697310009,0.6376389473802068,33.157225263770755
446,0.75,480,360,441,0.8053995633727066,0.045619893882149036,0.7597796694905574,39.50854281350899
446,1.0,480,360,441,1.0271597938097412,0.09804745292443036,0.9291123408853107,48.31384172603616
447,0.0,480,366,435,0.12407275676751442,0.02141848336508182,0.1026542734024326,5.338022216926495
447,0.25,480,366,435,0.41086973926660475,0.02329455149510224,0.3875751877715024,20.153909764118126
447,0.5,480,366,435,0.6571235549702183,-0.015995902766334048,0.6731194577365525,35.00221180230073
447,0.75,480,366,435,0.761853304146051,0.06580657421969657,0.6960467299263543,36.194429956170424
447,1.0,480,366,435,1.0566319536577768,-0.005578860825115253,1.0622108144828921,55.23496235311039
448,0.0,480,359,442,0.17873143964404747,0.042131478945352546,0.13659996069869493,7.103197956332136
448,0.25,480,359,442,0.3745913790141246,-0.04730018939847764,0.4218915684126022,21.938361557455316
448,0.5,480,359,442,0.6534447169574412,-0.11699908411241347,0.7704438010698547,40.06307765563244
448,0.75,480,359,442,0.8085767079275914,-0.10680994741291952,0.915386655340511,47.60010607770657
448,1.0,480,359,442,1.0420344965248247,-0.24133626215828077,1.2833707586831058,66.7352794515215
449,0.0,480,356,445,0.19761609337333622,0.036898123532751126,0.1607179698405851,8.357334431710425
449,0.25,480,356,445,0.3615421699090711,-0.03603884041822659,0.39758101032729776,20.674212537019482
449,0.5,480,356,445,0.574094392515294,0.014455888008632558,0.5596385045066614,29.101202234346395
449,0.75,480,356,445,0.7659319813995374,0.055974708642218436,0.709957272757319,36.91777818338059
449,1.0,480,356,445,0.9823141234895443,0.11927158888399343,0.8630425346055509,44.878211799488646
450,0.0,480,357,444,0.19349740123827755,0.06657686525544802,0.1269205359828295,6.599867871107135
450,0.25,480,357,444,0.32351702259494886,0.014013645424166216,0.30950337717078263,16.094175612880697
450,0.5,480,357,444,0.5797787453246092,0.0063838170849663135,0.5733949282396428,29.816536268461423
450,0.75,480,357,444,0.7751631048658925,0.05111358798842852,0.724049516877464,37.65057487762813
450,1.0,480,357,444,0.9451544175143798,0.007712019519732804,0.937442397994647,48.74700469572164
451,0.0,480,361,440,0.1451074983075473,0.07251302944877927,0.07259446885876804,3.774912380655938
451,0.25,480,361,440,0.35433923532583267,-0.003386319997076463,0.3577255553229091,18.601728876791274
451,0.5,480,361,440,0.518459093866588,-0.014929633463190579,0.5333887273297786,27.73621382114849
451,0.75,480,361,440,0.8392834756320261,0.09530732435505088,0.7439761512769753,38.68675986640271
451,1.0,480,361,440,0.9907445844777679,0.07715842133547655,0.9135861631422914,47.50648048339915
452,0.0,480,367,434,0.12033147322869178,0.08546898719674188,0.034862486031949906,1.812849273661395
452,0.25,480,367,434,0.3108188781932281,0.025063792970827715,0.28575508522240045,14.859264431564824
452,0.5,480,367,434,0.6551523210235868,-0.013587865318488417,0.6687401863420751,34.774489689787906
452,0.75,480,367,434,0.7823208497994304,0.012938096669510657,0.7693827531299198,40.00790316275583
452,1.0,480,367,434,1.0676686378325224,0.1255572877121925,0.9421113501203299,48.989790206257155
453,0.0,480,348,453,0.15290185011216456,0.05012532602901325,0.1027765240831513,5.344379252323868
453,0.25,480,348,453,0.3334612571055282,0.009356732781209623,0.32410452432431863,16.85343526486457
453,0.5,480,348,453,0.6061661740602244,0.0489235313090271,0.5572426427511974,28.976617423062265
453,0.75,480,348,453,0.6966700659984469,-0.03530266281170869,0.7319727288101556,38.062581898128094
453,1.0,480,348,453,0.9069372900837395,0.011344328395836583,0.8955929616879029,46.570834007770955
454,0.0,480,358,443,0.13415218731614306,0.02381304523105222,0.11033914208509084,5.7376353884247235
454,0.25,480,358,443,0.3874458781458566,-0.03667328088308553,0.42411915902894215,22.054196269504992
454,0.5,480,358,443,0.551553462915938,-0.06518543505725591,0.6167388979731939,32.07042269460609
454,0.75,480,358,443,0.8125728997913687,-0.06795278348475088,0.8805256832761196,45.78733553035822
454,1.0,480,358,443,1.0399084578310547,0.005297992640877833,1.0346104651901769,53.799744189889196
455,0.0,480,355,446,0.14333769353935075,0.0665722542445066,0.07676543929484417,3.9918028433318966
455,0.25,480,355,446,0.42845548832700286,-0.009956826529756166,0.438412314856759,22.79744037255147
455,0.5,480,355,446,0.5840696325035865,0.10694853834503086,0.47712109415855547,24.810296896244886
455,0.75,480,355,446,0.8352418045434961,0.05607572133839895,0.7791660832050971,40.51663632666505
455,1.0,480,355,446,0.9784315949710541,0.0012418965859058184,0.9771896983851484,50.81386431602771
456,0.0,480,359,442,0.015170469322931573,0.06464447368316177,-0.049474004360230195,-2.57264822673197
456,0.25,480,359,442,0.32616507928402794,0.0073953832480326345,0.31876969603599525,16.576024193871753
456,0.5,480,359,442,0.5276731806831567,-0.004680839066936839,0.5323540197500936,27.682409027004866
456,0.75,480,359,442,0.7176977604596266,0.09743279250950514,0.6202649679501213,32.25377833340631
456,1.0,480,359,442,0.9138229615310591,0.08677997888673226,0.8270429826443269,43.006235097505
457,0.0,480,353,448,0.13427118271881477,0.06814287285995198,0.0661283098588628,3.4386721126608655
457,0.25,480,353,448,0.40422285753939285,0.07844900733830305,0.32577385020108984,16.940240210456672
457,0.5,480,353,448,0.5999582400361713,0.0014779016150050228,0.5984803384211662,31.120977597900644
457,0.75,480,353,448,0.7838147525877978,0.07108588449121726,0.7127288680965805,37.06190114102219
457,1.0,480,353,448,1.0454026386021809,0.009693437382787135,1.0357092012193938,53.85687846340848
458,0.0,480,368,433,0.16422125821659875,0.010465114441980842,0.1537561437746179,7.995319476280131
458,0.25,480,368,433,0.3864126039847517,0.02928442671952387,0.3571281772652278,18.570665217791845
458,0.5,480,368,433,0.6560765507835301,-0.03218692030542314,0.6882634710889534,35.78970049662558
458,0.75,480,368,433,0.8636350911717037,0.047146904015677116,0.8164881871560266,42.45738573211338
458,1.0,480,368,433,1.0101360496370932,0.014906212378755236,0.995229837258338,51.75195153743358
459,0.0,480,371,430,0.13990833703497618,0.06347664832026388,0.07643168871471229,3.974447813165039
459,0.25,480,371,430,0.35876738712954864,0.04398544587566677,0.3147819412538819,16.36866094520186
459,0.5,480,371,430,0.5359454657312231,-0.02448882716087444,0.5604342928920976,29.14258323038907
459,0.75,480,371,430,0.6941518422113648,-0.020819950178619248,0.7149717923899841,37.17853320427918
459,1.0,480,371,430,0.9168453342430268,-0.11953025759388525,1.0363755918369122,53.891530775519435
460,0.0,480,372,429,0.12988222895624205,0.03522040148616244,0.09466182747007962,4.92241502844414
460,0.25,480,372,429,0.41945425086485766,-0.03241339705846843,0.4518676479233261,23.497117692012957
460,0.5,480,372,429,0.6147890358860327,-0.0745894243452537,0.6893784602312865,35.84767993202689
460,0.75,480,372,429,0.7662191932195266,-0.057967349494373356,0.8241865427138999,42.8577002211228
460,1.0,480,372,429,0.9339994094569667,0.138100614404009,0.7958987950529575,41.38673734275379
461,0.0,480,372,429,0.1681411173816694,0.014414707408777493,0.15372640997289194,7.993773318590381
461,0.25,480,372,429,0.3497229001994866,-0.013332927594545367,0.36305582779403195,18.87890304528966
461,0.5,480,372,429,0.5851997166815978,-0.07248196437860452,0.6576816810602023,34.19944741513052
461,0.75,480,372,429,0.7945387571172502,0.021403103893592876,0.7731356532236574,40.20305396763018
461,1.0,480,372,429,1.022970634336768,0.18085988212045245,0.8421107522163156,43.78975911524841
462,0.0,480,363,438,0.1908586434838544,0.07095335970627718,0.11990528377757721,6.235074756434015
